row_id,latitude,longitude,date_time,organism_id,geometry,date,time,date_string,year,month_day
1739_127514,33.447141,-117.879181,2022-03-15 13:09:00,,POINT (-117.879181 33.447141),2022-03-15,13:09:00,2022-03-15,2022,03-15
1739_106272,25.263094,-112.104063,2022-03-15 15:22:00,,POINT (-112.104063 25.263094),2022-03-15,15:22:00,2022-03-15,2022,03-15
1739_160646,36.956,-122.169,2022-03-16 10:51:00,,POINT (-122.169 36.956),2022-03-16,10:51:00,2022-03-16,2022,03-16
1739_144125,36.909,-122.098,2022-03-17 10:52:00,,POINT (-122.098 36.909),2022-03-17,10:52:00,2022-03-17,2022,03-17
1739_139987,36.856,-122.039,2022-03-17 12:35:00,,POINT (-122.039 36.856),2022-03-17,12:35:00,2022-03-17,2022,03-17
1739_131384,33.711335,-118.260592,2022-03-17 12:49:00,,POINT (-118.260592 33.711335),2022-03-17,12:49:00,2022-03-17,2022,03-17
1739_164896,33.723407,-118.227157,2022-03-17 15:44:00,,POINT (-118.227157 33.723407),2022-03-17,15:44:00,2022-03-17,2022,03-17
1739_93731,34.116459,-120.080352,2022-03-18 00:00:00,,POINT (-120.080352 34.116459),2022-03-18,00:00:00,2022-03-18,2022,03-18
1739_164895,33.43,-117.7,2022-03-19 16:31:00,,POINT (-117.7 33.43),2022-03-19,16:31:00,2022-03-19,2022,03-19
1739_48050,36.932,-122.1,2022-03-20 10:45:00,,POINT (-122.1 36.932),2022-03-20,10:45:00,2022-03-20,2022,03-20
1739_260809,36.934,-121.958,2022-03-21 12:43:00,,POINT (-121.958 36.934),2022-03-21,12:43:00,2022-03-21,2022,03-21
1739_35466,25.264253,-112.117121,2022-03-21 13:12:00,,POINT (-112.117121 25.264253),2022-03-21,13:12:00,2022-03-21,2022,03-21
1739_244233,33.677128,-118.359298,2022-03-22 13:39:00,,POINT (-118.359298 33.677128),2022-03-22,13:39:00,2022-03-22,2022,03-22
1739_64748,33.678758,-118.360185,2022-03-22 13:40:00,,POINT (-118.360185 33.678758),2022-03-22,13:40:00,2022-03-22,2022,03-22
1739_231829,33.678903,-118.360415,2022-03-22 13:40:00,,POINT (-118.360415 33.678903),2022-03-22,13:40:00,2022-03-22,2022,03-22
1739_31360,31.800677,-116.780205,2022-03-25 10:36:00,,POINT (-116.780205 31.800677),2022-03-25,10:36:00,2022-03-25,2022,03-25
1739_131432,33.448018,-117.718163,2022-03-26 00:00:00,,POINT (-117.718163 33.448018),2022-03-26,00:00:00,2022-03-26,2022,03-26
1739_23468,26.886555,-113.175659,2022-03-28 16:34:00,,POINT (-113.175659 26.886555),2022-03-28,16:34:00,2022-03-28,2022,03-28
1739_244243,33.708988,-118.259967,2022-03-29 14:12:00,,POINT (-118.259967 33.708988),2022-03-29,14:12:00,2022-03-29,2022,03-29
1739_160660,34.408642,-119.686994,2022-03-30 12:20:00,,POINT (-119.686994 34.408642),2022-03-30,12:20:00,2022-03-30,2022,03-30
1739_27196,33.708527,-118.254377,2022-04-01 12:51:00,,POINT (-118.254377 33.708527),2022-04-01,12:51:00,2022-04-01,2022,04-01
1739_6435,33.674318,-118.190532,2022-04-01 14:29:00,,POINT (-118.190532 33.674318),2022-04-01,14:29:00,2022-04-01,2022,04-01
1739_206782,33.708423,-118.259123,2022-04-01 15:50:00,,POINT (-118.259123 33.708423),2022-04-01,15:50:00,2022-04-01,2022,04-01
1739_102039,33.70489,-118.336453,2022-04-01 16:34:00,,POINT (-118.336453 33.70489),2022-04-01,16:34:00,2022-04-01,2022,04-01
1739_177558,33.704997,-118.336833,2022-04-01 16:34:00,,POINT (-118.336833 33.704997),2022-04-01,16:34:00,2022-04-01,2022,04-01
1739_6436,33.705143,-118.337155,2022-04-01 16:34:00,,POINT (-118.337155 33.705143),2022-04-01,16:34:00,2022-04-01,2022,04-01
1739_52272,33.705143,-118.337155,2022-04-01 16:35:00,,POINT (-118.337155 33.705143),2022-04-01,16:35:00,2022-04-01,2022,04-01
1739_73057,33.714338,-118.348813,2022-04-01 16:47:00,,POINT (-118.348813 33.714338),2022-04-01,16:47:00,2022-04-01,2022,04-01
1739_173393,33.696715,-118.342048,2022-04-01 16:57:00,,POINT (-118.342048 33.696715),2022-04-01,16:57:00,2022-04-01,2022,04-01
1739_135712,33.697385,-118.343313,2022-04-01 16:58:00,,POINT (-118.343313 33.697385),2022-04-01,16:58:00,2022-04-01,2022,04-01
1739_181625,36.868,-121.991,2022-04-03 12:45:00,,POINT (-121.991 36.868),2022-04-03,12:45:00,2022-04-03,2022,04-03
1739_177561,33.709623,-118.255035,2022-04-05 12:56:00,,POINT (-118.255035 33.709623),2022-04-05,12:56:00,2022-04-05,2022,04-05
1739_235967,33.676088,-118.184012,2022-04-05 14:22:00,,POINT (-118.184012 33.676088),2022-04-05,14:22:00,2022-04-05,2022,04-05
1739_152332,33.709733,-118.256857,2022-04-05 16:00:00,,POINT (-118.256857 33.709733),2022-04-05,16:00:00,2022-04-05,2022,04-05
1739_152333,33.708057,-118.266142,2022-04-05 16:04:00,,POINT (-118.266142 33.708057),2022-04-05,16:04:00,2022-04-05,2022,04-05
1739_27198,33.707638,-118.267797,2022-04-05 16:08:00,,POINT (-118.267797 33.707638),2022-04-05,16:08:00,2022-04-05,2022,04-05
1739_244255,36.927,-122.027,2022-04-06 10:22:00,,POINT (-122.027 36.927),2022-04-06,10:22:00,2022-04-06,2022,04-06
1739_40488,47.607226,-122.432758,2022-04-06 13:53:00,,POINT (-122.432758 47.607226),2022-04-06,13:53:00,2022-04-06,2022,04-06
1739_60701,36.65482,-121.889475,2022-04-07 15:39:00,,POINT (-121.889475 36.65482),2022-04-07,15:39:00,2022-04-07,2022,04-07
1739_160691,57.102,-135.55935,2022-04-09 12:20:00,,POINT (-135.55935 57.102),2022-04-09,12:20:00,2022-04-09,2022,04-09
1739_144182,26.719887,-113.280544,2022-04-12 11:19:00,,POINT (-113.280544 26.719887),2022-04-12,11:19:00,2022-04-12,2022,04-12
1739_31382,57.082478,-135.563697,2022-04-12 15:27:00,,POINT (-135.563697 57.082478),2022-04-12,15:27:00,2022-04-12,2022,04-12
1739_39642,57.0,-135.5,2022-04-12 16:20:00,,POINT (-135.5 57),2022-04-12,16:20:00,2022-04-12,2022,04-12
1739_118806,57.087418,-135.550532,2022-04-12 16:23:00,,POINT (-135.550532 57.087418),2022-04-12,16:23:00,2022-04-12,2022,04-12
1739_77112,57.114153,-135.557408,2022-04-12 17:00:00,,POINT (-135.557408 57.114153),2022-04-12,17:00:00,2022-04-12,2022,04-12
1739_227734,57.123948,-135.565763,2022-04-12 17:12:00,,POINT (-135.565763 57.123948),2022-04-12,17:12:00,2022-04-12,2022,04-12
1739_102057,37.994602,-123.020142,2022-04-15 17:04:00,,POINT (-123.020142 37.994602),2022-04-15,17:04:00,2022-04-15,2022,04-15
1739_60721,39.44,-123.83,2022-04-17 00:00:00,,POINT (-123.83 39.44),2022-04-17,00:00:00,2022-04-17,2022,04-17
1739_244281,33.708805,-118.255627,2022-04-21 14:18:00,,POINT (-118.255627 33.708805),2022-04-21,14:18:00,2022-04-21,2022,04-21
1739_32055,33.710222,-118.25959,2022-04-21 15:54:00,,POINT (-118.25959 33.710222),2022-04-21,15:54:00,2022-04-21,2022,04-21
1739_102063,48.008666,-122.288842,2022-04-22 00:00:00,,POINT (-122.288842 48.008666),2022-04-22,00:00:00,2022-04-22,2022,04-22
1739_215125,48.00702,-122.295021,2022-04-22 00:00:00,,POINT (-122.295021 48.00702),2022-04-22,00:00:00,2022-04-22,2022,04-22
1739_215118,48.000826,-122.281906,2022-04-22 00:17:00,https://happywhale.com/individual/80371,POINT (-122.281906 48.000826),2022-04-22,00:17:00,2022-04-22,2022,04-22
1739_227745,48.033024,-122.260666,2022-04-29 13:52:00,,POINT (-122.260666 48.033024),2022-04-29,13:52:00,2022-04-29,2022,04-29
1739_173426,56.97,-135.54,2022-05-02 10:02:00,,POINT (-135.54 56.97),2022-05-02,10:02:00,2022-05-02,2022,05-02
1739_160713,56.97,-135.54,2022-05-02 10:03:00,,POINT (-135.54 56.97),2022-05-02,10:03:00,2022-05-02,2022,05-02
1739_81339,56.97,-135.54,2022-05-04 03:42:00,,POINT (-135.54 56.97),2022-05-04,03:42:00,2022-05-04,2022,05-04
1739_81341,36.958,-121.924,2022-05-08 12:59:00,,POINT (-121.924 36.958),2022-05-08,12:59:00,2022-05-08,2022,05-08
1739_252679,53.266477,-131.978084,2022-05-10 00:47:00,,POINT (-131.978084 53.266477),2022-05-10,00:47:00,2022-05-10,2022,05-10
1739_43849,53.266477,-131.978084,2022-05-10 23:45:00,,POINT (-131.978084 53.266477),2022-05-10,23:45:00,2022-05-10,2022,05-10
1739_39665,36.967,-121.944,2022-05-11 12:46:00,,POINT (-121.944 36.967),2022-05-11,12:46:00,2022-05-11,2022,05-11
1739_93792,33.714973,-118.257343,2022-05-12 14:16:00,,POINT (-118.257343 33.714973),2022-05-12,14:16:00,2022-05-12,2022,05-12
1739_122993,33.707372,-118.271123,2022-05-12 15:58:00,,POINT (-118.271123 33.707372),2022-05-12,15:58:00,2022-05-12,2022,05-12
1739_260869,37.696432,-122.999228,2022-05-14 00:00:00,,POINT (-122.999228 37.696432),2022-05-14,00:00:00,2022-05-14,2022,05-14
1739_152368,44.757675,-124.06745,2022-05-17 09:57:00,https://happywhale.com/individual/112885,POINT (-124.06745 44.757675),2022-05-17,09:57:00,2022-05-17,2022,05-17
1739_202620,57.151431,-135.512492,2022-05-18 11:04:00,,POINT (-135.512492 57.151431),2022-05-18,11:04:00,2022-05-18,2022,05-18
1739_77142,57.152903,-135.515046,2022-05-18 11:14:00,,POINT (-135.515046 57.152903),2022-05-18,11:14:00,2022-05-18,2022,05-18
1739_248521,44.829154,-124.068625,2022-05-21 07:57:00,https://happywhale.com/individual/53710,POINT (-124.068625 44.829154),2022-05-21,07:57:00,2022-05-21,2022,05-21
1739_156578,48.927763,-122.772282,2022-05-25 00:00:00,,POINT (-122.772282 48.927763),2022-05-25,00:00:00,2022-05-25,2022,05-25
1739_10690,37.79778,-122.525879,2022-05-28 16:38:00,,POINT (-122.525879 37.79778),2022-05-28,16:38:00,2022-05-28,2022,05-28
1739_181673,37.840662,-122.417135,2022-05-29 16:14:00,,POINT (-122.417135 37.840662),2022-05-29,16:14:00,2022-05-29,2022,05-29
1739_177822,56.97,-135.54,2022-06-05 02:02:00,,POINT (-135.54 56.97),2022-06-05,02:02:00,2022-06-05,2022,06-05
1739_69290,56.97,-135.54,2022-06-05 02:02:00,,POINT (-135.54 56.97),2022-06-05,02:02:00,2022-06-05,2022,06-05
1739_207077,56.97,-135.54,2022-06-07 04:58:00,,POINT (-135.54 56.97),2022-06-07,04:58:00,2022-06-07,2022,06-07
1739_236024,44.831056,-124.066232,2022-06-07 08:01:00,https://happywhale.com/individual/53708,POINT (-124.066232 44.831056),2022-06-07,08:01:00,2022-06-07,2022,06-07
1739_231918,44.759871,-124.072266,2022-06-14 09:04:00,https://happywhale.com/individual/53692,POINT (-124.072266 44.759871),2022-06-14,09:04:00,2022-06-14,2022,06-14
1739_177633,44.830508,-124.071468,2022-06-21 07:46:00,https://happywhale.com/individual/53692,POINT (-124.071468 44.830508),2022-06-21,07:46:00,2022-06-21,2022,06-21
1739_110526,44.829154,-124.069312,2022-06-21 08:00:00,https://happywhale.com/individual/54324,POINT (-124.069312 44.829154),2022-06-21,08:00:00,2022-06-21,2022,06-21
1739_152467,48.243105,-123.377014,2022-06-23 16:23:00,,POINT (-123.377014 48.243105),2022-06-23,16:23:00,2022-06-23,2022,06-23
1739_260906,44.830433,-124.070427,2022-06-27 07:40:00,https://happywhale.com/individual/102207,POINT (-124.070427 44.830433),2022-06-27,07:40:00,2022-06-27,2022,06-27
1739_160763,44.830112,-124.067563,2022-06-27 07:44:00,https://happywhale.com/individual/94562,POINT (-124.067563 44.830112),2022-06-27,07:44:00,2022-06-27,2022,06-27
1739_219378,44.830646,-124.066694,2022-06-27 09:14:00,https://happywhale.com/individual/54324,POINT (-124.066694 44.830646),2022-06-27,09:14:00,2022-06-27,2022,06-27
1739_61628,44.802385,-124.069719,2022-06-29 10:35:00,,POINT (-124.069719 44.802385),2022-06-29,10:35:00,2022-06-29,2022,06-29
1739_265900,44.802385,-124.069719,2022-07-02 10:57:00,,POINT (-124.069719 44.802385),2022-07-02,10:57:00,2022-07-02,2022,07-02
1739_144249,44.815608,-124.069086,2022-07-05 08:38:00,https://happywhale.com/individual/68344,POINT (-124.069086 44.815608),2022-07-05,08:38:00,2022-07-05,2022,07-05
1739_181717,44.816034,-124.067992,2022-07-05 08:42:00,https://happywhale.com/individual/84549,POINT (-124.067992 44.816034),2022-07-05,08:42:00,2022-07-05,2022,07-05
1739_256869,44.758772,-124.068341,2022-07-05 10:39:00,https://happywhale.com/individual/102207,POINT (-124.068341 44.758772),2022-07-05,10:39:00,2022-07-05,2022,07-05
1739_160770,44.759275,-124.068236,2022-07-05 11:45:00,https://happywhale.com/individual/54324,POINT (-124.068236 44.759275),2022-07-05,11:45:00,2022-07-05,2022,07-05
1739_85638,56.97,-135.54,2022-07-09 11:22:00,,POINT (-135.54 56.97),2022-07-09,11:22:00,2022-07-09,2022,07-09
1739_77204,44.781181,-124.074687,2022-07-12 15:40:00,https://happywhale.com/individual/19932,POINT (-124.074687 44.781181),2022-07-12,15:40:00,2022-07-12,2022,07-12
1739_73153,44.781623,-124.074944,2022-07-12 15:49:00,https://happywhale.com/individual/54324,POINT (-124.074944 44.781623),2022-07-12,15:49:00,2022-07-12,2022,07-12
1739_252766,44.812167,-124.063545,2022-07-19 07:54:00,https://happywhale.com/individual/51242,POINT (-124.063545 44.812167),2022-07-19,07:54:00,2022-07-19,2022,07-19
1739_43940,44.812064,-124.063006,2022-07-19 07:59:00,https://happywhale.com/individual/102205,POINT (-124.063006 44.812064),2022-07-19,07:59:00,2022-07-19,2022,07-19
1739_73160,44.786031,-124.074907,2022-07-19 08:58:00,https://happywhale.com/individual/19971,POINT (-124.074907 44.786031),2022-07-19,08:58:00,2022-07-19,2022,07-19
1739_56526,44.786041,-124.076993,2022-07-19 09:05:00,https://happywhale.com/individual/19932,POINT (-124.076993 44.786041),2022-07-19,09:05:00,2022-07-19,2022,07-19
1739_69110,44.756883,-124.067155,2022-07-19 09:24:00,https://happywhale.com/individual/102207,POINT (-124.067155 44.756883),2022-07-19,09:24:00,2022-07-19,2022,07-19
1739_14859,44.744631,-124.06473,2022-07-19 10:13:00,,POINT (-124.06473 44.744631),2022-07-19,10:13:00,2022-07-19,2022,07-19
1739_93858,44.745561,-124.066812,2022-07-19 10:16:00,https://happywhale.com/individual/102204,POINT (-124.066812 44.745561),2022-07-19,10:16:00,2022-07-19,2022,07-19
1739_110568,44.745865,-124.066613,2022-07-19 10:25:00,https://happywhale.com/individual/53693,POINT (-124.066613 44.745865),2022-07-19,10:25:00,2022-07-19,2022,07-19
1739_248604,56.881053,-135.48999,2022-07-21 10:25:00,,POINT (-135.48999 56.881053),2022-07-21,10:25:00,2022-07-21,2022,07-21
1739_127302,44.807524,-124.064602,2022-07-26 08:04:00,https://happywhale.com/individual/19932,POINT (-124.064602 44.807524),2022-07-26,08:04:00,2022-07-26,2022,07-26
1739_39745,44.812244,-124.063421,2022-07-26 08:06:00,https://happywhale.com/individual/19971,POINT (-124.063421 44.812244),2022-07-26,08:06:00,2022-07-26,2022,07-26
1739_64898,44.80815,-124.066093,2022-07-26 08:22:00,https://happywhale.com/individual/19926,POINT (-124.066093 44.80815),2022-07-26,08:22:00,2022-07-26,2022,07-26
1739_23179,44.781257,-124.074858,2022-07-26 08:54:00,https://happywhale.com/individual/19918,POINT (-124.074858 44.781257),2022-07-26,08:54:00,2022-07-26,2022,07-26
1739_127303,44.746475,-124.067434,2022-07-26 10:30:00,https://happywhale.com/individual/84992,POINT (-124.067434 44.746475),2022-07-26,10:30:00,2022-07-26,2022,07-26
1739_73176,44.744921,-124.066855,2022-07-26 10:49:00,https://happywhale.com/individual/81721,POINT (-124.066855 44.744921),2022-07-26,10:49:00,2022-07-26,2022,07-26
1739_231977,44.812289,-124.063421,2022-07-30 07:43:00,https://happywhale.com/individual/19926,POINT (-124.063421 44.812289),2022-07-30,07:43:00,2022-07-30,2022,07-30
1739_81440,44.830423,-124.067075,2022-07-30 08:53:00,https://happywhale.com/individual/19932,POINT (-124.067075 44.830423),2022-07-30,08:53:00,2022-07-30,2022,07-30
1739_185935,44.830773,-124.066066,2022-07-30 09:48:00,https://happywhale.com/individual/54324,POINT (-124.066066 44.830773),2022-07-30,09:48:00,2022-07-30,2022,07-30
1739_118915,44.829738,-124.06439,2022-07-31 09:38:00,https://happywhale.com/individual/19920,POINT (-124.06439 44.829738),2022-07-31,09:38:00,2022-07-31,2022,07-31
1739_252796,44.830112,-124.067971,2022-08-02 07:54:00,https://happywhale.com/individual/84549,POINT (-124.067971 44.830112),2022-08-02,07:54:00,2022-08-02,2022,08-02
1739_152476,44.813096,-124.063572,2022-08-02 09:30:00,https://happywhale.com/individual/65499,POINT (-124.063572 44.813096),2022-08-02,09:30:00,2022-08-02,2022,08-02
1739_127966,44.810735,-124.065642,2022-08-02 10:05:00,https://happywhale.com/individual/84549,POINT (-124.065642 44.810735),2022-08-02,10:05:00,2022-08-02,2022,08-02
1739_202706,44.812015,-124.065374,2022-08-02 11:13:00,https://happywhale.com/individual/53693,POINT (-124.065374 44.812015),2022-08-02,11:13:00,2022-08-02,2022,08-02
1739_202707,44.781264,-124.074789,2022-08-02 11:33:00,https://happywhale.com/individual/19918,POINT (-124.074789 44.781264),2022-08-02,11:33:00,2022-08-02,2022,08-02
1739_181768,37.707123,-123.002728,2022-08-06 12:13:00,,POINT (-123.002728 37.707123),2022-08-06,12:13:00,2022-08-06,2022,08-06
1739_127897,37.703475,-123.011384,2022-08-07 12:54:00,,POINT (-123.011384 37.703475),2022-08-07,12:54:00,2022-08-07,2022,08-07
1739_23201,44.808346,-124.066962,2022-08-10 08:26:00,https://happywhale.com/individual/19932,POINT (-124.066962 44.808346),2022-08-10,08:26:00,2022-08-10,2022,08-10
1739_14912,44.758315,-124.066849,2022-08-10 08:53:00,https://happywhale.com/individual/19971,POINT (-124.066849 44.758315),2022-08-10,08:53:00,2022-08-10,2022,08-10
1739_190185,44.759248,-124.067641,2022-08-10 09:27:00,https://happywhale.com/individual/53693,POINT (-124.067641 44.759248),2022-08-10,09:27:00,2022-08-10,2022,08-10
1739_35626,44.779482,-124.075239,2022-08-10 12:19:00,https://happywhale.com/individual/19918,POINT (-124.075239 44.779482),2022-08-10,12:19:00,2022-08-10,2022,08-10
1739_260982,44.829267,-124.068115,2022-08-10 13:29:00,https://happywhale.com/individual/19912,POINT (-124.068115 44.829267),2022-08-10,13:29:00,2022-08-10,2022,08-10
1739_98105,44.83101,-124.066318,2022-08-16 07:33:00,https://happywhale.com/individual/19932,POINT (-124.066318 44.83101),2022-08-16,07:33:00,2022-08-16,2022,08-16
1739_127343,44.830782,-124.066941,2022-08-16 07:34:00,https://happywhale.com/individual/65499,POINT (-124.066941 44.830782),2022-08-16,07:34:00,2022-08-16,2022,08-16
1739_56570,44.756673,-124.078002,2022-08-16 08:51:00,https://happywhale.com/individual/19918,POINT (-124.078002 44.756673),2022-08-16,08:51:00,2022-08-16,2022,08-16
1739_31542,44.755056,-124.06811,2022-08-16 09:33:00,https://happywhale.com/individual/19971,POINT (-124.06811 44.755056),2022-08-16,09:33:00,2022-08-16,2022,08-16
1739_199085,37.698442,-123.016148,2022-08-20 13:02:00,,POINT (-123.016148 37.698442),2022-08-20,13:02:00,2022-08-20,2022,08-20
1739_64947,44.831742,-124.061158,2022-08-23 08:02:00,https://happywhale.com/individual/54324,POINT (-124.061158 44.831742),2022-08-23,08:02:00,2022-08-23,2022,08-23
1739_173589,44.786039,-124.074574,2022-08-23 08:30:00,https://happywhale.com/individual/19918,POINT (-124.074574 44.786039),2022-08-23,08:30:00,2022-08-23,2022,08-23
1739_232048,44.781402,-124.074349,2022-08-23 08:46:00,https://happywhale.com/individual/19971,POINT (-124.074349 44.781402),2022-08-23,08:46:00,2022-08-23,2022,08-23
1739_14950,44.759154,-124.067777,2022-08-23 09:26:00,https://happywhale.com/individual/19920,POINT (-124.067777 44.759154),2022-08-23,09:26:00,2022-08-23,2022,08-23
1739_119304,40.8081,-124.0658,2022-08-24 16:47:00,,POINT (-124.0658 40.8081),2022-08-24,16:47:00,2022-08-24,2022,08-24
1739_52441,44.828911,-124.067166,2022-08-25 07:44:00,https://happywhale.com/individual/84549,POINT (-124.067166 44.828911),2022-08-25,07:44:00,2022-08-25,2022,08-25
1739_114761,44.830402,-124.069011,2022-08-25 07:45:00,https://happywhale.com/individual/68346,POINT (-124.069011 44.830402),2022-08-25,07:45:00,2022-08-25,2022,08-25
1739_219469,48.540405,-122.727754,2022-08-25 16:01:00,,POINT (-122.727754 48.540405),2022-08-25,16:01:00,2022-08-25,2022,08-25
1739_77302,44.830873,-124.066018,2022-08-30 07:32:00,https://happywhale.com/individual/51242,POINT (-124.066018 44.830873),2022-08-30,07:32:00,2022-08-30,2022,08-30
1739_81498,44.816827,-124.070985,2022-08-30 08:10:00,https://happywhale.com/individual/19932,POINT (-124.070985 44.816827),2022-08-30,08:10:00,2022-08-30,2022,08-30
1739_194390,44.816917,-124.070266,2022-08-30 08:15:00,https://happywhale.com/individual/19912,POINT (-124.070266 44.816917),2022-08-30,08:15:00,2022-08-30,2022,08-30
1739_39805,44.816309,-124.069526,2022-08-30 08:16:00,https://happywhale.com/individual/102201,POINT (-124.069526 44.816309),2022-08-30,08:16:00,2022-08-30,2022,08-30
1739_131625,44.777908,-124.074848,2022-08-30 08:43:00,https://happywhale.com/individual/19918,POINT (-124.074848 44.777908),2022-08-30,08:43:00,2022-08-30,2022,08-30
1739_28370,49.16,-125.91,2022-09-06 00:00:00,,POINT (-125.91 49.16),2022-09-06,00:00:00,2022-09-06,2022,09-06
1739_244486,44.811164,-124.068282,2022-09-06 08:21:00,https://happywhale.com/individual/19932,POINT (-124.068282 44.811164),2022-09-06,08:21:00,2022-09-06,2022,09-06
1739_64977,44.758803,-124.070181,2022-09-06 08:48:00,https://happywhale.com/individual/19971,POINT (-124.070181 44.758803),2022-09-06,08:48:00,2022-09-06,2022,09-06
1739_244487,44.758742,-124.067139,2022-09-06 09:02:00,https://happywhale.com/individual/100257,POINT (-124.067139 44.758742),2022-09-06,09:02:00,2022-09-06,2022,09-06
1739_23258,44.746126,-124.073689,2022-09-06 10:21:00,,POINT (-124.073689 44.746126),2022-09-06,10:21:00,2022-09-06,2022,09-06
1739_181839,44.743749,-124.068582,2022-09-06 10:24:00,https://happywhale.com/individual/19957,POINT (-124.068582 44.743749),2022-09-06,10:24:00,2022-09-06,2022,09-06
1739_219505,44.744738,-124.066297,2022-09-06 10:28:00,https://happywhale.com/individual/68346,POINT (-124.066297 44.744738),2022-09-06,10:28:00,2022-09-06,2022,09-06
1739_203935,49.165657,-125.950871,2022-09-06 18:49:00,https://happywhale.com/individual/115034,POINT (-125.950871 49.165657),2022-09-06,18:49:00,2022-09-06,2022,09-06
1739_202807,44.830859,-124.066951,2022-09-10 08:21:00,https://happywhale.com/individual/19932,POINT (-124.066951 44.830859),2022-09-10,08:21:00,2022-09-10,2022,09-10
1739_102267,44.816522,-124.06914,2022-09-10 12:24:00,,POINT (-124.06914 44.816522),2022-09-10,12:24:00,2022-09-10,2022,09-10
1739_44045,44.814302,-124.064956,2022-09-10 12:40:00,https://happywhale.com/individual/53697,POINT (-124.064956 44.814302),2022-09-10,12:40:00,2022-09-10,2022,09-10
1739_44046,44.814253,-124.06664,2022-09-10 12:41:00,https://happywhale.com/individual/84549,POINT (-124.06664 44.814253),2022-09-10,12:41:00,2022-09-10,2022,09-10
1739_190919,44.811916,-124.070663,2022-09-11 21:59:00,,POINT (-124.070663 44.811916),2022-09-11,21:59:00,2022-09-11,2022,09-11
1739_169468,44.812517,-124.063309,2022-09-13 08:00:00,https://happywhale.com/individual/65499,POINT (-124.063309 44.812517),2022-09-13,08:00:00,2022-09-13,2022,09-13
1739_227958,44.812061,-124.063357,2022-09-13 08:02:00,https://happywhale.com/individual/51242,POINT (-124.063357 44.812061),2022-09-13,08:02:00,2022-09-13,2022,09-13
1739_23282,44.81223,-124.065621,2022-09-13 08:22:00,https://happywhale.com/individual/102186,POINT (-124.065621 44.81223),2022-09-13,08:22:00,2022-09-13,2022,09-13
1739_169467,44.815592,-124.06988,2022-09-13 10:29:00,https://happywhale.com/individual/19932,POINT (-124.06988 44.815592),2022-09-13,10:29:00,2022-09-13,2022,09-13
1739_219540,44.810098,-124.064698,2022-09-17 07:47:00,https://happywhale.com/individual/53697,POINT (-124.064698 44.810098),2022-09-17,07:47:00,2022-09-17,2022,09-17
1739_248722,44.788325,-124.076886,2022-09-17 08:07:00,https://happywhale.com/individual/102201,POINT (-124.076886 44.788325),2022-09-17,08:07:00,2022-09-17,2022,09-17
1739_232120,44.759702,-124.068024,2022-09-17 08:59:00,https://happywhale.com/individual/19957,POINT (-124.068024 44.759702),2022-09-17,08:59:00,2022-09-17,2022,09-17
1739_127426,44.760456,-124.068711,2022-09-17 09:22:00,https://happywhale.com/individual/84992,POINT (-124.068711 44.760456),2022-09-17,09:22:00,2022-09-17,2022,09-17
1739_152588,44.746827,-124.072638,2022-09-17 09:37:00,https://happywhale.com/individual/112885,POINT (-124.072638 44.746827),2022-09-17,09:37:00,2022-09-17,2022,09-17
1739_223638,44.745699,-124.070106,2022-09-17 09:41:00,https://happywhale.com/individual/81721,POINT (-124.070106 44.745699),2022-09-17,09:41:00,2022-09-17,2022,09-17
1739_110710,44.745608,-124.067445,2022-09-17 09:42:00,https://happywhale.com/individual/19971,POINT (-124.067445 44.745608),2022-09-17,09:42:00,2022-09-17,2022,09-17
1739_198641,44.745214,-124.069719,2022-09-17 09:49:00,https://happywhale.com/individual/1149,POINT (-124.069719 44.745214),2022-09-17,09:49:00,2022-09-17,2022,09-17
1739_186077,44.778365,-124.074483,2022-09-20 12:35:00,https://happywhale.com/individual/19918,POINT (-124.074483 44.778365),2022-09-20,12:35:00,2022-09-20,2022,09-20
1739_27462,44.781425,-124.074869,2022-09-20 13:19:00,https://happywhale.com/individual/100257,POINT (-124.074869 44.781425),2022-09-20,13:19:00,2022-09-20,2022,09-20
1739_182042,44.811012,-124.062477,2022-09-25 10:33:00,,POINT (-124.062477 44.811012),2022-09-25,10:33:00,2022-09-25,2022,09-25
1739_215405,44.813204,-124.068432,2022-09-27 08:04:00,https://happywhale.com/individual/19932,POINT (-124.068432 44.813204),2022-09-27,08:04:00,2022-09-27,2022,09-27
1739_19248,44.787747,-124.075856,2022-09-27 08:21:00,https://happywhale.com/individual/102201,POINT (-124.075856 44.787747),2022-09-27,08:21:00,2022-09-27,2022,09-27
1739_223690,44.786376,-124.076586,2022-09-27 08:23:00,https://happywhale.com/individual/112886,POINT (-124.076586 44.786376),2022-09-27,08:23:00,2022-09-27,2022,09-27
1739_165187,44.785706,-124.077616,2022-09-27 08:24:00,https://happywhale.com/individual/53697,POINT (-124.077616 44.785706),2022-09-27,08:24:00,2022-09-27,2022,09-27
1739_106591,44.780785,-124.075127,2022-09-27 08:35:00,https://happywhale.com/individual/100257,POINT (-124.075127 44.780785),2022-09-27,08:35:00,2022-09-27,2022,09-27
1739_156801,44.780663,-124.074848,2022-09-27 08:37:00,https://happywhale.com/individual/112886,POINT (-124.074848 44.780663),2022-09-27,08:37:00,2022-09-27,2022,09-27
1739_131739,44.780528,-124.076457,2022-09-27 08:53:00,https://happywhale.com/individual/112887,POINT (-124.076457 44.780528),2022-09-27,08:53:00,2022-09-27,2022,09-27
